x-axis,1
second,Volt
+0.0E+00,+69.9788018362597E+00
+156.3E-12,+70.9838269846514E+00
+312.5E-12,+71.7375958459452E+00
+468.8E-12,+72.3657365636900E+00
+625.0E-12,+72.8682491378859E+00
+781.3E-12,+73.2451335685328E+00
+937.5E-12,+73.6220179991797E+00
+1.0938E-09,+73.8732742862776E+00
+1.2500E-09,+73.9989024298266E+00
+1.4063E-09,+74.1245305733755E+00
+1.5625E-09,+74.2501587169245E+00
+1.7188E-09,+74.2501587169245E+00
+1.8750E-09,+74.3757868604735E+00
+2.0313E-09,+74.3757868604735E+00
+2.1875E-09,+74.5014150040224E+00
+2.3438E-09,+74.6270431475714E+00
+2.5000E-09,+74.6270431475714E+00
+2.6563E-09,+74.7526712911204E+00
+2.8125E-09,+74.8782994346693E+00
+2.9688E-09,+74.8782994346693E+00
+3.1250E-09,+74.8782994346693E+00
+3.2813E-09,+74.8782994346693E+00
+3.4375E-09,+74.8782994346693E+00
+3.5938E-09,+75.0039275782183E+00
+3.7500E-09,+75.0039275782183E+00
+3.9063E-09,+75.0039275782183E+00
+4.0625E-09,+75.0039275782183E+00
+4.2188E-09,+75.0039275782183E+00
+4.3750E-09,+75.0039275782183E+00
+4.5313E-09,+75.0039275782183E+00
+4.6875E-09,+75.0039275782183E+00
+4.8438E-09,+74.8782994346693E+00
+5.0000E-09,+74.7526712911204E+00
+5.1563E-09,+74.3757868604735E+00
+5.3125E-09,+73.9989024298265E+00
+5.4688E-09,+73.3707617120817E+00
+5.6250E-09,+72.6169928507879E+00
+5.7813E-09,+71.6119677023962E+00
+5.9375E-09,+70.2300581233575E+00
+6.0938E-09,+68.5968922572210E+00
+6.2500E-09,+66.5868419604375E+00
+6.4063E-09,+64.1999072330071E+00
+6.5625E-09,+61.5617162184788E+00
+6.7188E-09,+58.2953844862057E+00
+6.8750E-09,+54.9034246103836E+00
+7.0313E-09,+51.1345803039146E+00
+7.1875E-09,+46.9888515667988E+00
+7.3438E-09,+42.7174946861339E+00
+7.5000E-09,+38.0692533748222E+00
+7.6563E-09,+33.2953839199615E+00
+7.8125E-09,+28.5215144651008E+00
+7.9688E-09,+23.4963887231422E+00
+8.1250E-09,+18.3456348376346E+00
+8.2813E-09,+13.1948809521270E+00
+8.4375E-09,+8.0441270666194E+00
+8.5938E-09,+2.7677450375629E+00
+8.7500E-09,-2.6342651350427E+00
+8.9063E-09,-7.9106471640992E+00
+9.0625E-09,-13.1870291931558E+00
+9.2188E-09,-18.3377830786633E+00
+9.3750E-09,-23.6141651077199E+00
+9.5313E-09,-28.6392908496785E+00
+9.6875E-09,-33.6644165916371E+00
+9.8438E-09,-38.4382860464978E+00
+10.0000E-09,-42.9608992142607E+00
+10.1563E-09,-47.2322560949254E+00
+10.3125E-09,-51.2523566884922E+00
+10.4688E-09,-55.0212009949612E+00
+10.6250E-09,-58.4131608707832E+00
+10.7813E-09,-61.6794926030564E+00
+10.9375E-09,-64.5689399046825E+00
+11.0938E-09,-67.2071309192108E+00
+11.2500E-09,-69.5940656466411E+00
+11.4063E-09,-71.6041159434246E+00
+11.5625E-09,-73.4885380966590E+00
+11.7188E-09,-74.9960758192465E+00
+11.8750E-09,-76.2523572547362E+00
+12.0313E-09,-77.3830105466769E+00
+12.1875E-09,-78.0111512644217E+00
+12.3438E-09,-78.3880356950686E+00
+12.5000E-09,-78.7649201257154E+00
+12.6563E-09,-78.7649201257154E+00
+12.8125E-09,-78.6392919821664E+00
+12.9688E-09,-78.3880356950685E+00
+13.1250E-09,-78.1367794079706E+00
+13.2813E-09,-77.8855231208726E+00
+13.4375E-09,-77.5086386902257E+00
+13.5938E-09,-77.0061261160299E+00
+13.7500E-09,-76.6292416853830E+00
+13.9063E-09,-76.3779853982851E+00
+14.0625E-09,-76.1267291111871E+00
+14.2188E-09,-75.8754728240892E+00
+14.3750E-09,-75.7498446805403E+00
+14.5313E-09,-75.6242165369913E+00
+14.6875E-09,-75.4985883934423E+00
+14.8438E-09,-75.6242165369913E+00
+15.0000E-09,-75.6242165369913E+00
+15.1563E-09,-75.8754728240893E+00
+15.3125E-09,-76.1267291111872E+00
+15.4688E-09,-76.3779853982851E+00
+15.6250E-09,-76.7548698289320E+00
+15.7813E-09,-77.0061261160299E+00
+15.9375E-09,-77.3830105466768E+00
+16.0938E-09,-77.7598949773237E+00
+16.2500E-09,-78.0111512644216E+00
+16.4063E-09,-78.2624075515196E+00
+16.5625E-09,-78.5136638386175E+00
+16.7188E-09,-78.6392919821665E+00
+16.8750E-09,-78.7649201257154E+00
+17.0313E-09,-78.7649201257154E+00
+17.1875E-09,-79.0161764128134E+00
+17.3438E-09,-79.1418045563623E+00
+17.5000E-09,-79.1418045563623E+00
+17.6563E-09,-79.2674326999113E+00
+17.8125E-09,-79.5186889870092E+00
+17.9688E-09,-79.6443171305582E+00
+18.1250E-09,-79.7699452741072E+00
+18.2813E-09,-79.7699452741072E+00
+18.4375E-09,-79.8955734176561E+00
+18.5938E-09,-79.8955734176561E+00
+18.7500E-09,-79.8955734176561E+00
+18.9063E-09,-79.8955734176561E+00
+19.0625E-09,-79.8955734176561E+00
+19.2188E-09,-79.8955734176561E+00
+19.3750E-09,-79.8955734176561E+00
+19.5313E-09,-79.8955734176561E+00
+19.6875E-09,-79.8955734176561E+00
+19.8438E-09,-79.7699452741072E+00
+20.0000E-09,-79.7699452741072E+00
+20.1563E-09,-79.6443171305582E+00
+20.3125E-09,-79.3930608434603E+00
+20.4688E-09,-79.2674326999113E+00
+20.6250E-09,-79.1418045563624E+00
+20.7813E-09,-79.1418045563623E+00
+20.9375E-09,-78.8905482692645E+00
+21.0938E-09,-78.7649201257155E+00
+21.2500E-09,-78.6392919821665E+00
+21.4063E-09,-78.5136638386175E+00
+21.5625E-09,-78.2624075515197E+00
+21.7187E-09,-78.1367794079706E+00
+21.8750E-09,-77.8855231208728E+00
+22.0312E-09,-77.7598949773238E+00
+22.1875E-09,-77.5086386902259E+00
+22.3437E-09,-77.2573824031279E+00
+22.5000E-09,-77.1317542595789E+00
+22.6562E-09,-77.0061261160300E+00
+22.8125E-09,-76.8804979724810E+00
+22.9687E-09,-76.8804979724810E+00
+23.1250E-09,-77.0061261160299E+00
+23.2812E-09,-77.1317542595788E+00
+23.4375E-09,-77.5086386902256E+00
+23.5937E-09,-77.8855231208725E+00
+23.7500E-09,-78.2624075515194E+00
+23.9062E-09,-78.6392919821663E+00
+24.0625E-09,-79.1418045563621E+00
