x-axis,1
second,Volt
+0.0E+00,+2.0010396361031E+00
+312.5E-12,+2.3603361298010E+00
+625.0E-12,+2.6201351329364E+00
+937.5E-12,+3.0623462021031E+00
+1.2500E-09,+3.3442557586968E+00
+1.5625E-09,+3.6814416989364E+00
+1.8750E-09,+4.3889794096031E+00
+2.1875E-09,+4.5935020290927E+00
+2.5000E-09,+5.0080749064364E+00
+2.8125E-09,+5.3176226548530E+00
+3.1250E-09,+5.5387281894364E+00
+3.4375E-09,+5.8924970447697E+00
+3.7500E-09,+6.0141050887905E+00
+4.0625E-09,+6.1578236862697E+00
+4.3750E-09,+6.6000347554364E+00
+4.6875E-09,+6.6884769692697E+00
+5.0000E-09,+6.8653613969364E+00
+5.3125E-09,+7.0698840164259E+00
+5.6250E-09,+7.2191302522697E+00
+5.9375E-09,+7.3960146799363E+00
+6.2500E-09,+7.4347081484884E+00
+6.5625E-09,+7.4844568937697E+00
+6.8750E-09,+7.4844568937697E+00
+7.1875E-09,+7.3904870415718E+00
+7.5000E-09,+7.2191302522697E+00
+7.8125E-09,+7.0090799944155E+00
+8.1250E-09,+6.8653613969364E+00
+8.4375E-09,+6.2462659001030E+00
+8.7500E-09,+5.8372206611238E+00
+9.0625E-09,+5.3618437617697E+00
+9.3750E-09,+4.5658638372697E+00
+9.6875E-09,+4.2342055353947E+00
+10.0000E-09,+3.5929994851031E+00
+10.3125E-09,+3.3332004819676E+00
+10.6250E-09,+3.1507884159364E+00
+10.9375E-09,+2.7085773467697E+00
+11.2500E-09,+2.4598336203635E+00
+11.5625E-09,+2.1779240637697E+00
+11.8750E-09,+1.8241552084364E+00
+12.1875E-09,+1.7909893782489E+00
+12.5000E-09,+1.7357129946031E+00
+12.8125E-09,+1.6306878656760E+00
+13.1250E-09,+1.5588285669364E+00
+13.4375E-09,+1.2935019254364E+00
+13.7500E-09,+1.2105873499677E+00
+14.0625E-09,+1.1166174977698E+00
+14.3750E-09,+1.0281752839364E+00
+14.6875E-09,+995.0094537489E-03
+15.0000E-09,+939.7330701031E-03
+15.3125E-09,+884.4566864573E-03
+15.6250E-09,+851.2908562698E-03
+15.9375E-09,+851.2908562698E-03
+16.2500E-09,+851.2908562698E-03
+16.5625E-09,+851.2908562698E-03
+16.8750E-09,+762.8486424364E-03
+17.1875E-09,+729.6828122489E-03
+17.5000E-09,+674.4064286031E-03
+17.8125E-09,+674.4064286031E-03
+18.1250E-09,+674.4064286031E-03
+18.4375E-09,+585.9642147698E-03
+18.7500E-09,+624.6576833219E-03
+19.0625E-09,+674.4064286031E-03
+19.3750E-09,+585.9642147698E-03
+19.6875E-09,+552.7983845823E-03
+20.0000E-09,+497.5220009364E-03
+20.3125E-09,+497.5220009364E-03
+20.6250E-09,+497.5220009364E-03
+20.9375E-09,+409.0797871031E-03
+21.2500E-09,+364.8586801864E-03
+21.5625E-09,+320.6375732698E-03
+21.8750E-09,+320.6375732698E-03
+22.1875E-09,+287.4717430823E-03
+22.5000E-09,+232.1953594364E-03
+22.8125E-09,+176.9189757906E-03
+23.1250E-09,+143.7531456031E-03
+23.4375E-09,+143.7531456031E-03
+23.7500E-09,+143.7531456031E-03
+24.0625E-09,+143.7531456031E-03
+24.3750E-09,+55.3109317698E-03
+24.6875E-09,+55.3109317698E-03
+25.0000E-09,+55.3109317698E-03
+25.3125E-09,+55.3109317698E-03
+25.6250E-09,+55.3109317698E-03
+25.9375E-09,+55.3109317698E-03
+26.2500E-09,+132.6978688740E-03
+26.5625E-09,+232.1953594364E-03
+26.8750E-09,+232.1953594364E-03
+27.1875E-09,+232.1953594364E-03
+27.5000E-09,+232.1953594364E-03
+27.8125E-09,+176.9189757906E-03
+28.1250E-09,+143.7531456031E-03
+28.4375E-09,+143.7531456031E-03
+28.7500E-09,+143.7531456031E-03
+29.0625E-09,+143.7531456031E-03
+29.3750E-09,+143.7531456031E-03
+29.6875E-09,+143.7531456031E-03
+30.0000E-09,+143.7531456031E-03
+30.3125E-09,+143.7531456031E-03
+30.6250E-09,+143.7531456031E-03
+30.9375E-09,+232.1953594364E-03
+31.2500E-09,+232.1953594364E-03
+31.5625E-09,+232.1953594365E-03
+31.8750E-09,+320.6375732698E-03
+32.1875E-09,+287.4717430823E-03
+32.5000E-09,+232.1953594364E-03
+32.8125E-09,+176.9189757906E-03
+33.1250E-09,+143.7531456031E-03
+33.4375E-09,+143.7531456031E-03
+33.7500E-09,+143.7531456031E-03
+34.0625E-09,+143.7531456031E-03
+34.3750E-09,+232.1953594364E-03
+34.6875E-09,+259.8335512594E-03
+35.0000E-09,+320.6375732698E-03
+35.3125E-09,+320.6375732698E-03
+35.6250E-09,+320.6375732698E-03
+35.9375E-09,+320.6375732698E-03
+36.2500E-09,+276.4164663531E-03
+36.5625E-09,+232.1953594364E-03
+36.8750E-09,+232.1953594364E-03
+37.1875E-09,+232.1953594364E-03
+37.5000E-09,+232.1953594364E-03
+37.8125E-09,+232.1953594364E-03
+38.1250E-09,+232.1953594364E-03
+38.4375E-09,+143.7531456031E-03
+38.7500E-09,+143.7531456031E-03
+39.0625E-09,+143.7531456031E-03
+39.3750E-09,+143.7531456031E-03
+39.6875E-09,+110.5873154156E-03
+40.0000E-09,+55.3109317698E-03
+40.3125E-09,+105.0596770510E-03
+40.6250E-09,+143.7531456031E-03
+40.9375E-09,+143.7531456031E-03
+41.2500E-09,+143.7531456031E-03
+41.5625E-09,+143.7531456031E-03
+41.8750E-09,+232.1953594364E-03
+42.1875E-09,+259.8335512594E-03
+42.5000E-09,+320.6375732698E-03
+42.8125E-09,+320.6375732698E-03
+43.1250E-09,+320.6375732698E-03
+43.4375E-09,+232.1953594365E-03
+43.7500E-09,+187.9742525198E-03
+44.0625E-09,+143.7531456031E-03
+44.3750E-09,+232.1953594364E-03
+44.6875E-09,+199.0295292490E-03
+45.0000E-09,+143.7531456031E-03
+45.3125E-09,+143.7531456031E-03
+45.6250E-09,+143.7531456031E-03
+45.9375E-09,+232.1953594364E-03
+46.2500E-09,+187.9742525198E-03
+46.5625E-09,+143.7531456031E-03
+46.8750E-09,+143.7531456031E-03
+47.1875E-09,+143.7531456031E-03
+47.5000E-09,+143.7531456031E-03
+47.8125E-09,+143.7531456031E-03
+48.1250E-09,+143.7531456031E-03
+48.4375E-09,+143.7531456031E-03
+48.7500E-09,+143.7531456031E-03
+49.0625E-09,+143.7531456031E-03
+49.3750E-09,+55.3109317698E-03
+49.6875E-09,+55.3109317698E-03
