x-axis,1,2
second,Volt,Volt
+6.0938E-09,+4.9288333263248E+00,-1.5882881386206E+00
+6.2500E-09,+4.8866222705692E+00,-1.2114037079737E+00
+6.4063E-09,+4.8338584508747E+00,-960.1474208757E-03
+6.5625E-09,+4.7705418672413E+00,-583.2629902288E-03
+6.7188E-09,+4.6966725196689E+00,-457.6348466799E-03
+6.8750E-09,+4.6175267901272E+00,-332.0067031309E-03
+7.0313E-09,+4.5383810605854E+00,-332.0067031309E-03
+7.1875E-09,+4.4539589490741E+00,-332.0067031309E-03
+7.3438E-09,+4.3589840736240E+00,-583.2629902288E-03
+7.5000E-09,+4.2587328162044E+00,-834.5192773268E-03
+7.6563E-09,+4.1637579407543E+00,-1.0857755644247E+00
+7.8125E-09,+4.0582303013653E+00,-1.4626599950716E+00
+7.9688E-09,+3.9474262800068E+00,-1.7139162821695E+00
+8.1250E-09,+3.8260694947094E+00,-1.9651725692675E+00
+8.2813E-09,+3.7047127094120E+00,-2.0908007128164E+00
+8.4375E-09,+3.5833559241146E+00,-2.0908007128164E+00
+8.5938E-09,+3.4461699929088E+00,-2.0908007128164E+00
+8.7500E-09,+3.3142604436725E+00,-1.9651725692675E+00
+8.9063E-09,+3.1770745124668E+00,-1.8395444257185E+00
+9.0625E-09,+3.0398885812610E+00,-1.5882881386206E+00
+9.2188E-09,+2.9027026500553E+00,-1.4626599950716E+00
+9.3750E-09,+2.7602403368801E+00,-1.0857755644247E+00
+9.5313E-09,+2.6283307876438E+00,-834.5192773268E-03
+9.6875E-09,+2.5016976203769E+00,-708.8911337778E-03
+9.8438E-09,+2.3697880711406E+00,-583.2629902288E-03
+10.0000E-09,+2.2431549038738E+00,-332.0067031309E-03
+10.1563E-09,+2.1270745005459E+00,-332.0067031309E-03
+10.3125E-09,+2.0162704791874E+00,-332.0067031309E-03
+10.4688E-09,+1.9054664578289E+00,-332.0067031309E-03
+10.6250E-09,+1.7999388184398E+00,-457.6348466799E-03
+10.7813E-09,+1.6996875610203E+00,-457.6348466799E-03
+10.9375E-09,+1.6099890675396E+00,-457.6348466799E-03
+11.0938E-09,+1.5255669560283E+00,-457.6348466799E-03
+11.2500E-09,+1.4516976084560E+00,-457.6348466799E-03
+11.4063E-09,+1.3831046428531E+00,-457.6348466799E-03
+11.5625E-09,+1.3197880592197E+00,-332.0067031309E-03
+11.7188E-09,+1.2670242395252E+00,-332.0067031309E-03
+11.8750E-09,+1.2248131837696E+00,-332.0067031309E-03
+12.0313E-09,+1.1826021280140E+00,-457.6348466799E-03
+12.1875E-09,+1.1456674542278E+00,-583.2629902288E-03
+12.3438E-09,+1.1192855443805E+00,-708.8911337778E-03
+12.5000E-09,+1.0876272525638E+00,-960.1474208758E-03
+12.6563E-09,+1.0559689607471E+00,-1.2114037079737E+00
+12.8125E-09,+1.0243106689304E+00,-1.5882881386206E+00
+12.9688E-09,+987.3759951442E-03,-1.7139162821696E+00
+13.1250E-09,+945.1649393886E-03,-1.9651725692675E+00
+13.2813E-09,+897.6775016636E-03,-2.0908007128164E+00
+13.4375E-09,+855.4664459079E-03,-2.0908007128164E+00
+13.5938E-09,+807.9790081829E-03,-2.0908007128164E+00
+13.7500E-09,+760.4915704578E-03,-1.9651725692675E+00
+13.9063E-09,+713.0041327327E-03,-1.8395444257185E+00
+14.0625E-09,+665.5166950077E-03,-1.5882881386205E+00
+14.2188E-09,+628.5820212215E-03,-1.3370318515226E+00
+14.3750E-09,+591.6473474354E-03,-960.1474208757E-03
+14.5313E-09,+559.9890556186E-03,-708.8911337778E-03
+14.6875E-09,+533.6071457714E-03,-457.6348466799E-03
+14.8438E-09,+512.5016178936E-03,-332.0067031309E-03
+15.0000E-09,+496.6724719852E-03,-332.0067031309E-03
+15.1563E-09,+480.8433260769E-03,-332.0067031309E-03
+15.3125E-09,+465.0141801685E-03,-583.2629902288E-03
+15.4688E-09,+449.1850342602E-03,-708.8911337778E-03
+15.6250E-09,+438.6322703213E-03,-1.0857755644247E+00
+15.7813E-09,+433.3558883518E-03,-1.3370318515227E+00
+15.9375E-09,+422.8031244129E-03,-1.7139162821695E+00
+16.0938E-09,+412.2503604740E-03,-1.8395444257185E+00
+16.2500E-09,+412.2503604740E-03,-2.0908007128164E+00
+16.4063E-09,+412.2503604740E-03,-2.0908007128164E+00
+16.5625E-09,+412.2503604740E-03,-2.0908007128164E+00
+16.7188E-09,+422.8031244129E-03,-2.0908007128164E+00
+16.8750E-09,+428.0795063823E-03,-1.8395444257185E+00
+17.0313E-09,+438.6322703213E-03,-1.7139162821695E+00
+17.1875E-09,+449.1850342602E-03,-1.4626599950716E+00
+17.3438E-09,+465.0141801685E-03,-1.2114037079737E+00
+17.5000E-09,+475.5669441074E-03,-960.1474208757E-03
+17.6563E-09,+486.1197080463E-03,-708.8911337778E-03
+17.8125E-09,+491.3960900158E-03,-583.2629902288E-03
+17.9688E-09,+501.9488539547E-03,-457.6348466799E-03
+18.1250E-09,+501.9488539547E-03,-332.0067031309E-03
+18.2813E-09,+496.6724719852E-03,-206.3785595819E-03
+18.4375E-09,+486.1197080463E-03,-206.3785595819E-03
+18.5938E-09,+470.2905621380E-03,-206.3785595819E-03
+18.7500E-09,+449.1850342602E-03,-332.0067031309E-03
+18.9063E-09,+433.3558883518E-03,-332.0067031309E-03
+19.0625E-09,+406.9739785045E-03,-457.6348466798E-03
+19.2188E-09,+380.5920686573E-03,-457.6348466799E-03
+19.3750E-09,+348.9337768406E-03,-708.8911337778E-03
+19.5313E-09,+322.5518669933E-03,-834.5192773267E-03
+19.6875E-09,+301.4463391155E-03,-1.0857755644246E+00
+19.8438E-09,+280.3408112377E-03,-1.3370318515226E+00
+20.0000E-09,+253.9589013904E-03,-1.7139162821694E+00
+20.1563E-09,+238.1297554821E-03,-1.9651725692674E+00
+20.3125E-09,+217.0242276043E-03,-2.2164288563653E+00
+20.4688E-09,+201.1950816959E-03,-2.4676851434633E+00
+20.6250E-09,+190.6423177570E-03,-2.7189414305612E+00
+20.7813E-09,+180.0895538181E-03,-2.8445695741102E+00
+20.9375E-09,+169.5367898792E-03,-2.8445695741102E+00
+21.0938E-09,+153.7076439709E-03,-2.8445695741102E+00
+21.2500E-09,+143.1548800319E-03,-2.7189414305613E+00
+21.4063E-09,+132.6021160930E-03,-2.5933132870123E+00
+21.5625E-09,+122.0493521541E-03,-2.3420569999144E+00
+21.7187E-09,+106.2202062458E-03,-2.0908007128165E+00
+21.8750E-09,+90.3910603374E-03,-1.8395444257186E+00
+22.0312E-09,+74.5619144291E-03,-1.5882881386206E+00
+22.1875E-09,+64.0091504902E-03,-1.2114037079738E+00
+22.3437E-09,+48.1800045818E-03,-960.1474208758E-03
+22.5000E-09,+32.3508586735E-03,-708.8911337779E-03
+22.6562E-09,+16.5217127651E-03,-583.2629902289E-03
+22.8125E-09,+5.9689488262E-03,-457.6348466799E-03
+22.9687E-09,-4.5838151127E-03,-457.6348466799E-03
+23.1250E-09,-9.8601970822E-03,-332.0067031310E-03
+23.2812E-09,-9.8601970822E-03,-206.3785595820E-03
+23.4375E-09,-9.8601970822E-03,-206.3785595819E-03
+23.5937E-09,-4.5838151127E-03,-206.3785595819E-03
+23.7500E-09,+692.5668567E-06,-332.0067031308E-03
+23.9062E-09,+11.2453307956E-03,-332.0067031309E-03
+24.0625E-09,+21.7980947345E-03,-457.6348466798E-03
+24.2187E-09,+32.3508586734E-03,-583.2629902288E-03
+24.3750E-09,+42.9036226124E-03,-834.5192773266E-03
+24.5312E-09,+53.4563865513E-03,-1.0857755644246E+00
+24.6875E-09,+58.7327685207E-03,-1.3370318515225E+00
+24.8437E-09,+64.0091504902E-03,-1.5882881386204E+00
+25.0000E-09,+58.7327685207E-03,-1.8395444257184E+00
+25.1562E-09,+58.7327685207E-03,-1.9651725692674E+00
+25.3125E-09,+53.4563865513E-03,-2.0908007128164E+00
+25.4687E-09,+42.9036226124E-03,-2.0908007128164E+00
+25.6250E-09,+37.6272406429E-03,-2.0908007128164E+00
+25.7812E-09,+32.3508586735E-03,-1.9651725692675E+00
+25.9375E-09,+32.3508586735E-03,-1.8395444257185E+00
+26.0937E-09,+32.3508586735E-03,-1.5882881386207E+00
+26.2500E-09,+37.6272406429E-03,-1.2114037079739E+00
+26.4062E-09,+37.6272406429E-03,-960.1474208759E-03
+26.5625E-09,+42.9036226124E-03,-583.2629902291E-03
+26.7187E-09,+53.4563865513E-03,-457.6348466800E-03
+26.8750E-09,+53.4563865513E-03,-332.0067031310E-03
+27.0312E-09,+58.7327685207E-03,-206.3785595820E-03
+27.1875E-09,+58.7327685207E-03,-206.3785595819E-03
+27.3437E-09,+53.4563865513E-03,-457.6348466797E-03
+27.5000E-09,+48.1800045818E-03,-708.8911337776E-03
+27.6562E-09,+37.6272406429E-03,-960.1474208756E-03
+27.8125E-09,+32.3508586735E-03,-1.2114037079735E+00
+27.9687E-09,+21.7980947346E-03,-1.4626599950714E+00
+28.1250E-09,+16.5217127651E-03,-1.9651725692671E+00
+28.2812E-09,+11.2453307956E-03,-2.2164288563652E+00
+28.4375E-09,+5.9689488262E-03,-2.4676851434631E+00
+28.5937E-09,-4.5838151127E-03,-2.5933132870122E+00
+28.7500E-09,-9.8601970822E-03,-2.8445695741100E+00
+28.9062E-09,-15.1365790516E-03,-2.8445695741102E+00
+29.0625E-09,-25.6893429905E-03,-2.8445695741102E+00
+29.2187E-09,-36.2421069294E-03,-2.8445695741102E+00
+29.3750E-09,-46.7948708683E-03,-2.5933132870125E+00
+29.5312E-09,-52.0712528378E-03,-2.4676851434634E+00
+29.6875E-09,-62.6240167767E-03,-2.0908007128167E+00
+29.8437E-09,-73.1767807156E-03,-1.8395444257187E+00
+30.0000E-09,-73.1767807156E-03,-1.4626599950719E+00
+30.1562E-09,-73.1767807156E-03,-1.2114037079739E+00
+30.3125E-09,-67.9003987461E-03,-960.1474208759E-03
+30.4687E-09,-57.3476348072E-03,-834.5192773269E-03
+30.6250E-09,-41.5184888989E-03,-583.2629902291E-03
+30.7812E-09,-20.4129610211E-03,-457.6348466800E-03
+30.9375E-09,+692.5668567E-06,-457.6348466799E-03
+31.0937E-09,+27.0744767040E-03,-332.0067031310E-03
+31.2500E-09,+53.4563865512E-03,-332.0067031309E-03
+31.4062E-09,+85.1146783679E-03,-332.0067031309E-03
+31.5625E-09,+111.4965882152E-03,-457.6348466798E-03
+31.7187E-09,+137.8784980625E-03,-457.6348466799E-03
+31.8750E-09,+158.9840259403E-03,-457.6348466799E-03
+32.0312E-09,+180.0895538181E-03,-457.6348466799E-03
+32.1875E-09,+190.6423177570E-03,-457.6348466799E-03
+32.3437E-09,+195.9186997265E-03,-457.6348466799E-03
+32.5000E-09,+195.9186997265E-03,-583.2629902287E-03
+32.6562E-09,+185.3659357876E-03,-583.2629902288E-03
+32.8125E-09,+169.5367898792E-03,-583.2629902288E-03
+32.9687E-09,+153.7076439709E-03,-583.2629902288E-03
+33.1250E-09,+132.6021160931E-03,-708.8911337777E-03
+33.2812E-09,+106.2202062458E-03,-708.8911337778E-03
+33.4375E-09,+79.8382963985E-03,-708.8911337778E-03
+33.5937E-09,+58.7327685207E-03,-834.5192773266E-03
+33.7500E-09,+37.6272406429E-03,-834.5192773268E-03
+33.9062E-09,+21.7980947346E-03,-834.5192773268E-03
+34.0625E-09,+16.5217127651E-03,-583.2629902291E-03
+34.2187E-09,+16.5217127651E-03,-457.6348466800E-03
+34.3750E-09,+16.5217127651E-03,-80.7504160334E-03
+34.5312E-09,+27.0744767040E-03,+170.5058710647E-03
+34.6875E-09,+37.6272406429E-03,+547.3903017115E-03
+34.8437E-09,+58.7327685207E-03,+673.0184452607E-03
+35.0000E-09,+79.8382963985E-03,+924.2747323585E-03
+35.1562E-09,+95.6674423069E-03,+924.2747323588E-03
+35.3125E-09,+116.7729701847E-03,+673.0184452611E-03
+35.4687E-09,+137.8784980625E-03,+547.3903017120E-03
+35.6250E-09,+153.7076439708E-03,-80.7504160323E-03
+35.7812E-09,+169.5367898792E-03,-708.8911337771E-03
+35.9375E-09,+180.0895538181E-03,-1.3370318515219E+00
+36.0937E-09,+190.6423177570E-03,-2.0908007128155E+00
+36.2500E-09,+195.9186997265E-03,-2.8445695741093E+00
+36.4062E-09,+195.9186997265E-03,-3.4727102918543E+00
+36.5625E-09,+185.3659357876E-03,-3.8495947225015E+00
+36.7187E-09,+174.8131718487E-03,-3.9752228660508E+00
+36.8750E-09,+158.9840259403E-03,-3.9752228660509E+00
+37.0312E-09,+137.8784980625E-03,-3.9752228660509E+00
+37.1875E-09,+116.7729701847E-03,-3.8495947225021E+00
+37.3437E-09,+95.6674423069E-03,-3.5983384354043E+00
+37.5000E-09,+69.2855324597E-03,-3.2214540047576E+00
+37.6562E-09,+48.1800045818E-03,-2.9701977176595E+00
+37.8125E-09,+32.3508586735E-03,-2.5933132870128E+00
+37.9687E-09,+16.5217127651E-03,-2.4676851434635E+00
+38.1250E-09,+16.5217127651E-03,-2.3420569999145E+00
+38.2812E-09,+16.5217127651E-03,-2.2164288563656E+00
+38.4375E-09,+21.7980947345E-03,-2.2164288563654E+00
+38.5937E-09,+37.6272406429E-03,-2.3420569999142E+00
+38.7500E-09,+53.4563865512E-03,-2.4676851434631E+00
+38.9062E-09,+69.2855324596E-03,-2.4676851434633E+00
+39.0625E-09,+90.3910603374E-03,-2.5933132870121E+00
+39.2187E-09,+116.7729701846E-03,-2.5933132870123E+00
+39.3750E-09,+132.6021160930E-03,-2.7189414305611E+00
+39.5312E-09,+143.1548800319E-03,-2.7189414305612E+00
+39.6875E-09,+153.7076439708E-03,-2.7189414305612E+00
+39.8437E-09,+158.9840259403E-03,-2.7189414305612E+00
+40.0000E-09,+158.9840259403E-03,-2.7189414305612E+00
+40.1562E-09,+153.7076439709E-03,-2.5933132870125E+00
+40.3125E-09,+143.1548800320E-03,-2.3420569999147E+00
+40.4687E-09,+132.6021160931E-03,-2.2164288563656E+00
+40.6250E-09,+122.0493521542E-03,-1.9651725692678E+00
+40.7812E-09,+111.4965882152E-03,-1.7139162821699E+00
+40.9375E-09,+100.9438242763E-03,-1.4626599950720E+00
+41.0937E-09,+90.3910603374E-03,-1.3370318515228E+00
+41.2500E-09,+85.1146783680E-03,-1.0857755644251E+00
+41.4062E-09,+79.8382963985E-03,-1.0857755644247E+00
+41.5625E-09,+74.5619144291E-03,-1.2114037079735E+00
+41.7187E-09,+69.2855324596E-03,-1.2114037079737E+00
+41.8750E-09,+69.2855324596E-03,-1.4626599950712E+00
+42.0312E-09,+69.2855324596E-03,-1.7139162821691E+00
+42.1875E-09,+69.2855324596E-03,-1.8395444257183E+00
+42.3437E-09,+74.5619144291E-03,-1.9651725692673E+00
+42.5000E-09,+79.8382963985E-03,-1.9651725692675E+00
+42.6562E-09,+85.1146783680E-03,-1.9651725692675E+00
+42.8125E-09,+95.6674423069E-03,-1.9651725692675E+00
+42.9687E-09,+111.4965882152E-03,-1.8395444257187E+00
+43.1250E-09,+122.0493521541E-03,-1.4626599950722E+00
+43.2812E-09,+127.3257341236E-03,-1.2114037079741E+00
+43.4375E-09,+137.8784980625E-03,-834.5192773274E-03
+43.5937E-09,+148.4312620014E-03,-583.2629902292E-03
+43.7500E-09,+148.4312620014E-03,-332.0067031313E-03
+43.9062E-09,+148.4312620014E-03,-332.0067031309E-03
+44.0625E-09,+137.8784980625E-03,-332.0067031309E-03
+44.2187E-09,+122.0493521542E-03,-332.0067031309E-03
+44.3750E-09,+100.9438242764E-03,-583.2629902284E-03
+44.5312E-09,+79.8382963986E-03,-834.5192773263E-03
+44.6875E-09,+53.4563865513E-03,-1.2114037079730E+00
+44.8437E-09,+32.3508586735E-03,-1.4626599950712E+00
+45.0000E-09,+11.2453307957E-03,-1.8395444257179E+00
+45.1562E-09,-4.5838151127E-03,-1.9651725692672E+00
+45.3125E-09,-20.4129610210E-03,-1.9651725692675E+00
+45.4687E-09,-25.6893429905E-03,-1.9651725692675E+00
+45.6250E-09,-20.4129610211E-03,-1.9651725692675E+00
+45.7812E-09,-9.8601970822E-03,-1.8395444257187E+00
+45.9375E-09,+692.5668567E-06,-1.7139162821698E+00
+46.0937E-09,+21.7980947345E-03,-1.4626599950720E+00
+46.2500E-09,+48.1800045818E-03,-1.2114037079741E+00
+46.4062E-09,+74.5619144290E-03,-1.2114037079737E+00
+46.5625E-09,+100.9438242763E-03,-1.0857755644249E+00
+46.7187E-09,+127.3257341235E-03,-1.0857755644247E+00
+46.8750E-09,+148.4312620014E-03,-1.3370318515222E+00
+47.0312E-09,+169.5367898792E-03,-1.4626599950714E+00
+47.1875E-09,+180.0895538181E-03,-1.7139162821691E+00
+47.3437E-09,+190.6423177570E-03,-1.9651725692670E+00
+47.5000E-09,+190.6423177570E-03,-2.2164288563649E+00
+47.6562E-09,+190.6423177570E-03,-2.4676851434629E+00
+47.8125E-09,+180.0895538181E-03,-2.5933132870121E+00
+47.9687E-09,+169.5367898792E-03,-2.5933132870123E+00
+48.1250E-09,+158.9840259403E-03,-2.7189414305610E+00
+48.2812E-09,+143.1548800320E-03,-2.7189414305612E+00
+48.4375E-09,+127.3257341236E-03,-2.7189414305612E+00
+48.5937E-09,+111.4965882153E-03,-2.7189414305612E+00
+48.7500E-09,+100.9438242763E-03,-2.5933132870125E+00
+48.9062E-09,+90.3910603374E-03,-2.5933132870123E+00
+49.0625E-09,+85.1146783680E-03,-2.5933132870123E+00
+49.2187E-09,+79.8382963985E-03,-2.5933132870123E+00
+49.3750E-09,+79.8382963985E-03,-2.5933132870123E+00
+49.5312E-09,+79.8382963985E-03,-2.7189414305610E+00
+49.6875E-09,+79.8382963985E-03,-2.7189414305612E+00
+49.8437E-09,+85.1146783680E-03,-2.7189414305612E+00
+50.0000E-09,+90.3910603374E-03,-2.7189414305612E+00
+50.1562E-09,+90.3910603374E-03,-2.7189414305612E+00
+50.3125E-09,+95.6674423069E-03,-2.5933132870125E+00
+50.4687E-09,+90.3910603374E-03,-2.4676851434636E+00
+50.6250E-09,+85.1146783680E-03,-2.2164288563659E+00
+50.7812E-09,+79.8382963985E-03,-1.9651725692680E+00
+50.9375E-09,+74.5619144291E-03,-1.5882881386214E+00
+51.0937E-09,+64.0091504902E-03,-1.3370318515231E+00
+51.2500E-09,+53.4563865513E-03,-960.1474208765E-03
+51.4062E-09,+42.9036226124E-03,-708.8911337783E-03
+51.5625E-09,+37.6272406429E-03,-583.2629902291E-03
+51.7187E-09,+27.0744767040E-03,-457.6348466802E-03
+51.8750E-09,+27.0744767040E-03,-332.0067031312E-03
+52.0312E-09,+27.0744767040E-03,-332.0067031309E-03
+52.1875E-09,+32.3508586734E-03,-332.0067031309E-03
+52.3437E-09,+37.6272406429E-03,-583.2629902283E-03
+52.5000E-09,+42.9036226123E-03,-834.5192773262E-03
+52.6562E-09,+48.1800045818E-03,-1.0857755644241E+00
+52.8125E-09,+53.4563865512E-03,-1.4626599950708E+00
+52.9687E-09,+53.4563865513E-03,-1.7139162821690E+00
+53.1250E-09,+53.4563865513E-03,-1.9651725692669E+00
+53.2812E-09,+48.1800045818E-03,-2.0908007128161E+00
+53.4375E-09,+42.9036226124E-03,-2.0908007128164E+00
+53.5937E-09,+32.3508586735E-03,-2.0908007128164E+00
+53.7500E-09,+27.0744767040E-03,-1.9651725692677E+00
+53.9062E-09,+27.0744767040E-03,-1.8395444257188E+00
+54.0625E-09,+27.0744767040E-03,-1.5882881386211E+00
+54.2187E-09,+27.0744767040E-03,-1.4626599950719E+00
+54.3750E-09,+32.3508586734E-03,-1.0857755644256E+00
+54.5312E-09,+42.9036226123E-03,-834.5192773273E-03
+54.6875E-09,+53.4563865512E-03,-708.8911337781E-03
+54.8437E-09,+64.0091504901E-03,-583.2629902291E-03
+55.0000E-09,+74.5619144290E-03,-332.0067031315E-03
+55.1562E-09,+85.1146783679E-03,-332.0067031309E-03
+55.3125E-09,+90.3910603374E-03,-332.0067031309E-03
+55.4687E-09,+100.9438242763E-03,-332.0067031309E-03
+55.6250E-09,+100.9438242763E-03,-457.6348466796E-03
+55.7812E-09,+95.6674423069E-03,-457.6348466799E-03
+55.9375E-09,+85.1146783680E-03,-457.6348466799E-03
+56.0937E-09,+74.5619144291E-03,-457.6348466799E-03
+56.2500E-09,+64.0091504902E-03,-457.6348466799E-03
+56.4062E-09,+48.1800045818E-03,-457.6348466799E-03
+56.5625E-09,+32.3508586735E-03,-332.0067031312E-03
+56.7187E-09,+16.5217127651E-03,-332.0067031309E-03
+56.8750E-09,+5.9689488262E-03,-332.0067031309E-03
+57.0312E-09,+692.5668568E-06,-457.6348466796E-03
+57.1875E-09,-4.5838151127E-03,-583.2629902285E-03
+57.3437E-09,-9.8601970821E-03,-708.8911337775E-03
+57.5000E-09,-9.8601970822E-03,-960.1474208751E-03
+57.6562E-09,-9.8601970822E-03,-1.2114037079730E+00
+57.8125E-09,-4.5838151127E-03,-1.5882881386196E+00
+57.9687E-09,+5.9689488262E-03,-1.7139162821692E+00
+58.1250E-09,+16.5217127651E-03,-1.9651725692668E+00
+58.2812E-09,+27.0744767040E-03,-2.0908007128161E+00
+58.4375E-09,+42.9036226123E-03,-2.0908007128164E+00
+58.5937E-09,+58.7327685207E-03,-2.0908007128164E+00
+58.7500E-09,+69.2855324596E-03,-1.9651725692678E+00
+58.9062E-09,+79.8382963985E-03,-1.8395444257188E+00
+59.0625E-09,+85.1146783680E-03,-1.5882881386212E+00
+59.2187E-09,+95.6674423068E-03,-1.3370318515233E+00
+59.3750E-09,+95.6674423069E-03,-960.1474208767E-03
+59.5312E-09,+95.6674423069E-03,-708.8911337785E-03
+59.6875E-09,+95.6674423069E-03,-457.6348466805E-03
+59.8437E-09,+85.1146783680E-03,-332.0067031312E-03
+60.0000E-09,+79.8382963985E-03,-332.0067031309E-03
+60.1562E-09,+64.0091504902E-03,-332.0067031309E-03
+60.3125E-09,+53.4563865513E-03,-583.2629902282E-03
+60.4687E-09,+37.6272406429E-03,-708.8911337775E-03
+60.6250E-09,+27.0744767040E-03,-1.0857755644237E+00
+60.7812E-09,+21.7980947346E-03,-1.3370318515219E+00
+60.9375E-09,+11.2453307957E-03,-1.7139162821685E+00
+61.0937E-09,+692.5668568E-06,-1.8395444257182E+00
+61.2500E-09,-4.5838151127E-03,-2.0908007128157E+00
+61.4062E-09,-4.5838151127E-03,-2.0908007128164E+00
+61.5625E-09,-4.5838151127E-03,-2.0908007128164E+00
+61.7187E-09,-4.5838151127E-03,-2.0908007128164E+00
+61.8750E-09,-4.5838151127E-03,-1.8395444257192E+00
+62.0312E-09,+692.5668567E-06,-1.7139162821699E+00
+62.1875E-09,+692.5668567E-06,-1.4626599950723E+00
+62.3437E-09,+692.5668567E-06,-1.2114037079743E+00
+62.5000E-09,+692.5668567E-06,-834.5192773278E-03
+62.6562E-09,+692.5668567E-06,-708.8911337781E-03
+62.8125E-09,-4.5838151127E-03,-583.2629902292E-03
+62.9687E-09,-4.5838151127E-03,-457.6348466802E-03
+63.1250E-09,-4.5838151127E-03,-332.0067031312E-03
+63.2812E-09,-4.5838151127E-03,-332.0067031309E-03
+63.4375E-09,-4.5838151127E-03,-332.0067031309E-03
+63.5937E-09,+5.9689488262E-03,-457.6348466795E-03
+63.7500E-09,+11.2453307956E-03,-457.6348466799E-03
+63.9062E-09,+21.7980947345E-03,-457.6348466799E-03
+64.0625E-09,+32.3508586734E-03,-457.6348466799E-03
+64.2187E-09,+42.9036226123E-03,-457.6348466799E-03
+64.3750E-09,+53.4563865512E-03,-457.6348466799E-03
+64.5312E-09,+58.7327685207E-03,-332.0067031313E-03
+64.6875E-09,+58.7327685207E-03,-332.0067031309E-03
+64.8437E-09,+53.4563865513E-03,-457.6348466795E-03
+65.0000E-09,+48.1800045818E-03,-583.2629902285E-03
+65.1562E-09,+32.3508586735E-03,-583.2629902288E-03
+65.3125E-09,+16.5217127651E-03,-834.5192773260E-03
+65.4687E-09,+692.5668568E-06,-960.1474208754E-03
+65.6250E-09,-15.1365790516E-03,-1.2114037079729E+00
+65.7812E-09,-30.9657249599E-03,-1.4626599950708E+00
+65.9375E-09,-41.5184888988E-03,-1.7139162821688E+00
+66.0937E-09,-46.7948708683E-03,-1.8395444257181E+00
+66.2500E-09,-46.7948708683E-03,-1.9651725692671E+00
+66.4062E-09,-46.7948708683E-03,-1.9651725692675E+00
+66.5625E-09,-46.7948708683E-03,-1.9651725692675E+00
+66.7187E-09,-36.2421069295E-03,-1.8395444257189E+00
+66.8750E-09,-36.2421069294E-03,-1.7139162821699E+00
+67.0312E-09,-30.9657249600E-03,-1.5882881386210E+00
+67.1875E-09,-30.9657249600E-03,-1.4626599950720E+00
+67.3437E-09,-41.5184888988E-03,-1.3370318515230E+00
+67.5000E-09,-46.7948708683E-03,-1.3370318515226E+00
+67.6562E-09,-46.7948708683E-03,-1.3370318515226E+00
+67.8125E-09,-52.0712528378E-03,-1.4626599950712E+00
+67.9687E-09,-52.0712528378E-03,-1.4626599950716E+00
+68.1250E-09,-52.0712528378E-03,-1.7139162821687E+00
+68.2812E-09,-52.0712528378E-03,-1.8395444257181E+00
+68.4375E-09,-52.0712528378E-03,-1.9651725692671E+00
+68.5937E-09,-41.5184888989E-03,-1.9651725692675E+00
