x-axis,1
second,Volt
+0.0E+00,+1.9171372260898E+00
+156.3E-12,+1.9276899900287E+00
+312.5E-12,+1.9382427539676E+00
+468.8E-12,+1.9487955179066E+00
+625.0E-12,+1.9540718998760E+00
+781.3E-12,+1.9646246638149E+00
+937.5E-12,+1.9699010457844E+00
+1.0938E-09,+1.9751774277538E+00
+1.2500E-09,+1.9804538097233E+00
+1.4063E-09,+1.9910065736622E+00
+1.5625E-09,+2.0068357195705E+00
+1.7188E-09,+2.0226648654789E+00
+1.8750E-09,+2.0384940113872E+00
+2.0313E-09,+2.0543231572956E+00
+2.1875E-09,+2.0754286851734E+00
+2.3438E-09,+2.1018105950207E+00
+2.5000E-09,+2.1176397409290E+00
+2.6563E-09,+2.1334688868374E+00
+2.8125E-09,+2.1440216507763E+00
+2.9688E-09,+2.1545744147152E+00
+3.1250E-09,+2.1545744147152E+00
+3.2813E-09,+2.1492980327457E+00
+3.4375E-09,+2.1387452688068E+00
+3.5938E-09,+2.1176397409290E+00
+3.7500E-09,+2.0965342130512E+00
+3.9063E-09,+2.0648759212345E+00
+4.0625E-09,+2.0279412474483E+00
+4.2188E-09,+1.9857301916927E+00
+4.3750E-09,+1.9540718998760E+00
+4.5313E-09,+1.9224136080593E+00
+4.6875E-09,+1.8960316982120E+00
+4.8438E-09,+1.8802025523037E+00
+5.0000E-09,+1.8749261703342E+00
+5.1563E-09,+1.8802025523037E+00
+5.3125E-09,+1.8960316982120E+00
+5.4688E-09,+1.9276899900287E+00
+5.6250E-09,+1.9646246638149E+00
+5.7813E-09,+2.0121121015400E+00
+5.9375E-09,+2.0543231572956E+00
+6.0938E-09,+2.0965342130512E+00
+6.2500E-09,+2.1387452688068E+00
+6.4063E-09,+2.1704035606235E+00
+6.5625E-09,+2.1967854704708E+00
+6.7188E-09,+2.2126146163791E+00
+6.8750E-09,+2.2178909983486E+00
+7.0313E-09,+2.2178909983486E+00
+7.1875E-09,+2.2178909983486E+00
+7.3438E-09,+2.2126146163791E+00
+7.5000E-09,+2.2073382344097E+00
+7.6563E-09,+2.1967854704708E+00
+7.8125E-09,+2.1967854704708E+00
+7.9688E-09,+2.1967854704708E+00
+8.1250E-09,+2.1967854704708E+00
+8.2813E-09,+2.2020618524402E+00
+8.4375E-09,+2.2073382344097E+00
+8.5938E-09,+2.2178909983486E+00
+8.7500E-09,+2.2231673803181E+00
+8.9063E-09,+2.2337201442570E+00
+9.0625E-09,+2.2442729081959E+00
+9.2188E-09,+2.2601020541042E+00
+9.3750E-09,+2.2759312000126E+00
+9.5313E-09,+2.2917603459209E+00
+9.6875E-09,+2.3075894918293E+00
+9.8438E-09,+2.3234186377376E+00
+10.0000E-09,+2.3339714016765E+00
+10.1563E-09,+2.3498005475849E+00
+10.3125E-09,+2.3603533115238E+00
+10.4688E-09,+2.3656296934933E+00
+10.6250E-09,+2.3709060754627E+00
+10.7813E-09,+2.3709060754627E+00
+10.9375E-09,+2.3709060754627E+00
+11.0938E-09,+2.3656296934933E+00
+11.2500E-09,+2.3603533115238E+00
+11.4063E-09,+2.3498005475849E+00
+11.5625E-09,+2.3392477836460E+00
+11.7188E-09,+2.3286950197071E+00
+11.8750E-09,+2.3181422557682E+00
+12.0313E-09,+2.3075894918293E+00
+12.1875E-09,+2.2970367278904E+00
+12.3438E-09,+2.2864839639515E+00
+12.5000E-09,+2.2759312000126E+00
+12.6563E-09,+2.2653784360737E+00
+12.8125E-09,+2.2548256721348E+00
+12.9688E-09,+2.2495492901653E+00
+13.1250E-09,+2.2389965262264E+00
+13.2813E-09,+2.2284437622875E+00
+13.4375E-09,+2.2284437622875E+00
+13.5938E-09,+2.2231673803181E+00
+13.7500E-09,+2.2231673803181E+00
+13.9063E-09,+2.2231673803181E+00
+14.0625E-09,+2.2231673803181E+00
+14.2188E-09,+2.2231673803181E+00
+14.3750E-09,+2.2231673803181E+00
+14.5313E-09,+2.2231673803181E+00
+14.6875E-09,+2.2231673803181E+00
+14.8438E-09,+2.2231673803181E+00
+15.0000E-09,+2.2231673803181E+00
+15.1563E-09,+2.2231673803181E+00
+15.3125E-09,+2.2178909983486E+00
+15.4688E-09,+2.2178909983486E+00
+15.6250E-09,+2.2178909983486E+00
+15.7813E-09,+2.2178909983486E+00
+15.9375E-09,+2.2178909983486E+00
+16.0938E-09,+2.2231673803181E+00
+16.2500E-09,+2.2284437622875E+00
+16.4063E-09,+2.2389965262264E+00
+16.5625E-09,+2.2548256721348E+00
+16.7188E-09,+2.2706548180431E+00
+16.8750E-09,+2.2864839639515E+00
+17.0313E-09,+2.3023131098598E+00
+17.1875E-09,+2.3234186377376E+00
+17.3438E-09,+2.3498005475849E+00
+17.5000E-09,+2.3656296934933E+00
+17.6563E-09,+2.3867352213711E+00
+17.8125E-09,+2.4078407492489E+00
+17.9688E-09,+2.4236698951572E+00
+18.1250E-09,+2.4342226590961E+00
+18.2813E-09,+2.4447754230350E+00
+18.4375E-09,+2.4500518050045E+00
+18.5938E-09,+2.4553281869739E+00
+18.7500E-09,+2.4553281869739E+00
+18.9063E-09,+2.4553281869739E+00
+19.0625E-09,+2.4553281869739E+00
+19.2188E-09,+2.4553281869739E+00
+19.3750E-09,+2.4553281869739E+00
+19.5313E-09,+2.4553281869739E+00
+19.6875E-09,+2.4553281869739E+00
+19.8438E-09,+2.4553281869739E+00
+20.0000E-09,+2.4553281869739E+00
+20.1563E-09,+2.4500518050045E+00
+20.3125E-09,+2.4447754230350E+00
+20.4688E-09,+2.4447754230350E+00
+20.6250E-09,+2.4394990410656E+00
+20.7813E-09,+2.4342226590961E+00
+20.9375E-09,+2.4289462771267E+00
+21.0938E-09,+2.4236698951572E+00
+21.2500E-09,+2.4183935131878E+00
+21.4063E-09,+2.4078407492489E+00
+21.5625E-09,+2.4025643672794E+00
+21.7187E-09,+2.3867352213711E+00
+21.8750E-09,+2.3761824574322E+00
+22.0312E-09,+2.3603533115238E+00
+22.1875E-09,+2.3445241656154E+00
+22.3437E-09,+2.3234186377376E+00
+22.5000E-09,+2.3023131098598E+00
+22.6562E-09,+2.2759312000126E+00
+22.8125E-09,+2.2548256721348E+00
+22.9687E-09,+2.2337201442570E+00
+23.1250E-09,+2.2126146163792E+00
+23.2812E-09,+2.1915090885013E+00
+23.4375E-09,+2.1756799425930E+00
+23.5937E-09,+2.1598507966846E+00
+23.7500E-09,+2.1545744147152E+00
+23.9062E-09,+2.1440216507763E+00
+24.0625E-09,+2.1387452688068E+00
